Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
575	0.124985	0.194659	0.234924	0.125263
576	0.124985	0.194659	0.235884	0.138441
577	0.124985	0.194659	0.236844	0.129595
578	0.124985	0.194659	0.247396	0.140169
579	0.124985	0.194659	0.233971	0.126773
580	0.124985	0.194659	0.234931	0.127675
581	0.124985	0.194659	0.232512	0.125263
582	0.124985	0.194659	0.235884	0.128657
583	0.124985	0.194659	0.236844	0.129645
584	0.124985	0.194659	0.252188	0.144954
585	0.124985	0.194659	0.233964	0.126758
586	0.124985	0.194659	0.232505	0.125292
587	0.124985	0.194659	0.234924	0.127740
588	0.124985	0.194659	0.235891	0.128671
589	0.124985	0.194659	0.236851	0.129631
590	0.124985	0.194659	0.232512	0.125328
591	0.124985	0.194659	0.256966	0.149760
592	0.124985	0.194659	0.233964	0.126808
593	0.124985	0.194659	0.234931	0.127761
594	0.124985	0.194659	0.232512	0.125342
595	0.124985	0.194659	0.235884	0.128714
596	0.124985	0.194659	0.236844	0.129724
597	0.124985	0.194659	0.232505	0.125321
598	0.124985	0.194659	0.333624	0.226476
599	0.124985	0.194659	0.233971	0.126823
600	0.124985	0.194659	0.232512	0.125367
601	0.124985	0.194659	0.234924	0.127740
602	0.124985	0.194659	0.235891	0.128685
603	0.124985	0.194659	0.232505	0.125302
604	0.124985	0.194659	0.236851	0.129631
605	0.124985	0.194659	0.242596	0.135369
606	0.124985	0.194659	0.232505	0.125274
607	0.124985	0.194659	0.233964	0.126726
608	0.124985	0.194659	0.232512	0.125234
609	0.124985	0.194659	0.234931	0.127668
610	0.124985	0.194659	0.235884	0.128592
611	0.124985	0.194659	0.232512	0.125216
612	0.124985	0.194659	0.236851	0.129588
613	0.124985	0.194659	0.232505	0.125191
614	0.124985	0.194659	0.247396	0.140075
615	0.124985	0.194659	0.233964	0.126650
616	0.124985	0.194659	0.232505	0.125187
617	0.124985	0.194659	0.234931	0.127617
618	0.124985	0.194659	0.232512	0.125169
619	0.124985	0.194659	0.235884	0.128570
620	0.124985	0.194659	0.232512	0.125205
621	0.124985	0.194659	0.236844	0.129652
622	0.124985	0.194659	0.252181	0.125169
623	0.124985	0.194659	0.232505	0.144867
624	0.124985	0.194659	0.233971	0.125169
